Episode,Date,Stock,Buy,Sell,Profit
1,1/7/2020,FB,213.0599976,0,0
1,1/8/2020,FB,0,215.2200012,2.160003662
1,1/13/2020,FB,221.9100037,0,0
1,1/14/2020,FB,219.0599976,0,0
1,1/15/2020,FB,221.1499939,0,0
1,1/16/2020,FB,0,221.7700043,-0.13999939
1,1/17/2020,FB,222.1399994,0,0
1,1/21/2020,FB,221.4400024,0,0
1,1/22/2020,FB,221.3200073,0,0
1,1/23/2020,FB,0,219.7599945,0.699996948
1,1/27/2020,FB,214.8699951,0,0
1,1/28/2020,FB,217.7899933,0,0
1,1/30/2020,FB,209.5299988,0,0
1,2/3/2020,FB,0,204.1900024,-16.95999146
1,2/5/2020,FB,0,210.1100006,-12.02999878
1,2/6/2020,FB,0,210.8500061,-10.58999634
1,2/12/2020,FB,0,210.7599945,-10.56001282
1,2/13/2020,FB,0,213.1399994,-1.729995728
1,2/14/2020,FB,214.1799927,0,0
1,2/18/2020,FB,217.8000031,0,0
1,2/19/2020,FB,217.4900055,0,0
1,2/20/2020,FB,214.5800018,0,0
1,2/21/2020,FB,210.1799927,0,0
1,2/24/2020,FB,200.7200012,0,0
1,2/26/2020,FB,0,197.1999969,-20.58999634
1,2/27/2020,FB,0,189.75,-19.77999878
1,3/2/2020,FB,196.4400024,0,0
1,3/4/2020,FB,191.7599945,0,0
1,3/6/2020,FB,0,181.0899963,-33.08999634
1,3/9/2020,FB,169.5,0,0
1,3/11/2020,FB,170.2400055,0,0
1,3/13/2020,FB,170.2799988,0,0
1,3/19/2020,FB,153.1300049,0,0
1,3/23/2020,FB,0,148.1000061,-69.69999695
1,3/24/2020,FB,0,160.9799957,-56.51000977
1,3/26/2020,FB,163.3399963,0,0
1,3/27/2020,FB,0,156.7899933,-57.79000854
1,3/30/2020,FB,0,165.9499969,-44.22999573
1,4/1/2020,FB,0,159.6000061,-41.11999512
1,4/2/2020,FB,0,158.1900024,-38.25
1,4/3/2020,FB,0,154.1799927,-37.58000183
1,4/6/2020,FB,0,165.5500031,-3.949996948
1,4/7/2020,FB,0,168.8300018,-1.410003662
1,4/9/2020,FB,175.1900024,0,0
1,4/13/2020,FB,174.7899933,0,0
1,4/14/2020,FB,0,178.1699982,7.88999939
1,4/15/2020,FB,0,176.9700012,23.83999634
1,4/16/2020,FB,176.25,0,0
1,4/17/2020,FB,0,179.2400055,15.90000916
1,4/21/2020,FB,170.8000031,0,0
1,4/22/2020,FB,182.2799988,0,0
1,4/23/2020,FB,185.1300049,0,0
1,4/24/2020,FB,190.0700073,0,0
1,4/27/2020,FB,0,187.5,12.30999756
1,4/28/2020,FB,0,182.9100037,8.120010376
1,4/29/2020,FB,0,194.1900024,17.94000244
1,4/30/2020,FB,204.7100067,0,0
1,5/1/2020,FB,202.2700043,0,0
1,5/5/2020,FB,207.0700073,0,0
1,5/6/2020,FB,208.4700012,0,0
1,5/7/2020,FB,0,211.2599945,40.45999146
1,5/8/2020,FB,212.3500061,0,0
1,5/11/2020,FB,213.1799927,0,0
1,5/12/2020,FB,210.1000061,0,0
1,5/13/2020,FB,205.1000061,0,0
1,5/14/2020,FB,206.8099976,0,0
1,5/18/2020,FB,0,213.1900024,30.91000366
1,5/19/2020,FB,216.8800049,0,0
1,5/20/2020,FB,0,229.9700012,44.83999634
1,5/21/2020,FB,231.3899994,0,0
1,5/22/2020,FB,0,234.9100037,44.83999634
1,5/26/2020,FB,0,232.1999969,27.48999023
1,5/27/2020,FB,0,229.1399994,26.86999512
1,6/2/2020,FB,232.7200012,0,0
1,6/3/2020,FB,0,230.1600037,23.08999634
1,6/4/2020,FB,226.2899933,0,0
1,6/5/2020,FB,230.7700043,0,0
1,6/8/2020,FB,231.3999939,0,0
1,6/9/2020,FB,0,238.6699982,30.19999695
1,6/10/2020,FB,0,236.7299957,24.37998962
1,6/11/2020,FB,0,224.4299927,11.25
1,6/15/2020,FB,0,232.5,22.3999939
1,6/16/2020,FB,0,235.6499939,30.54998779
1,6/18/2020,FB,235.9400024,0,0
1,6/19/2020,FB,0,238.7899933,31.97999573
1,6/22/2020,FB,0,239.2200012,22.33999634
1,6/25/2020,FB,235.6799927,0,0
1,6/26/2020,FB,216.0800018,0,0
1,6/29/2020,FB,0,220.6399994,-10.75
1,6/30/2020,FB,0,227.0700073,-5.649993896
1,7/1/2020,FB,0,237.5500031,11.26000977
1,7/2/2020,FB,0,233.4199982,2.649993896
1,7/6/2020,FB,0,240.2799988,8.880004883
1,7/7/2020,FB,0,240.8600006,4.919998169
1,7/8/2020,FB,0,243.5800018,7.900009155
1,7/9/2020,FB,0,244.5,28.41999817
1,7/13/2020,FB,239,0,0
1,7/14/2020,FB,0,239.7299957,0.729995728
1,7/20/2020,FB,245.4199982,0,0
1,7/21/2020,FB,241.75,0,0
1,7/23/2020,FB,0,232.6000061,-12.81999207
1,7/24/2020,FB,0,230.7100067,-11.03999329
1,8/11/2020,FB,256.1300049,0,0
1,8/12/2020,FB,0,259.8900146,3.760009766
1,8/18/2020,FB,262.3399963,0,0
1,8/19/2020,FB,0,262.5899963,0.25
1,8/21/2020,FB,267.0100098,0,0
1,8/25/2020,FB,0,280.8200073,13.80999756
1,8/31/2020,FB,293.2000122,0,0
1,9/1/2020,FB,0,295.4400024,2.239990234
1,9/8/2020,FB,271.1600037,0,0
1,9/9/2020,FB,0,273.7200012,2.559997559
1,9/10/2020,FB,268.0899963,0,0
1,9/11/2020,FB,0,266.6099854,-1.480010986
1,9/15/2020,FB,272.4200134,0,0
1,9/16/2020,FB,0,263.519989,-8.900024414
1,10/8/2020,FB,263.7600098,0,0
1,10/13/2020,FB,0,276.1400146,12.38000488
1,10/26/2020,FB,277.1099854,0,0
1,10/27/2020,FB,0,283.2900085,6.180023193
1,11/9/2020,FB,278.769989,0,0
1,11/11/2020,FB,0,276.480011,-2.289978027
1,11/12/2020,FB,275.0799866,0,0
1,11/13/2020,FB,0,276.9500122,1.870025635
1,11/16/2020,FB,278.9599915,0,0
1,11/17/2020,FB,275,0,0
1,11/18/2020,FB,0,271.9700012,-6.989990234
1,11/19/2020,FB,0,272.9400024,-2.059997559
1,11/24/2020,FB,276.9200134,0,0
1,11/25/2020,FB,0,275.5899963,-1.33001709
1,12/10/2020,FB,277.1199951,0,0
1,12/11/2020,FB,0,273.5499878,-3.570007324
1,12/15/2020,FB,275.5499878,0,0
1,12/16/2020,FB,0,275.6700134,0.120025635
1,12/21/2020,FB,272.7900085,0,0
1,12/22/2020,FB,0,267.0899963,-5.700012207
1,12/23/2020,FB,268.1099854,0,0
1,12/24/2020,FB,0,267.3999939,-0.709991455
1,12/31/2020,FB,273.1600037,0,0
1,1/4/2021,FB,268.9400024,0,0
1,1/5/2021,FB,270.9700012,0,0
1,1/6/2021,FB,263.3099976,0,0
1,1/12/2021,FB,0,251.0899963,-22.07000732
1,1/14/2021,FB,0,245.6399994,-23.30000305
1,1/15/2021,FB,0,251.3600006,-19.61000061
1,1/21/2021,FB,0,272.8699951,9.559997559
1,1/29/2021,FB,258.3299866,0,0
1,2/3/2021,FB,0,266.6499939,8.320007324
1,2/10/2021,FB,271.8699951,0,0
1,2/11/2021,FB,0,270.3900146,-1.479980469
1,3/1/2021,FB,264.9100037,0,0
1,3/2/2021,FB,259,0,0
1,3/3/2021,FB,255.4100037,0,0
1,3/4/2021,FB,0,257.6400146,-7.269989014
1,3/5/2021,FB,264.2799988,0,0
1,3/8/2021,FB,0,255.3099976,-3.690002441
1,3/9/2021,FB,265.7399902,0,0
1,3/10/2021,FB,0,264.8999939,9.489990234
1,3/11/2021,FB,0,273.8800049,9.600006104
1,3/12/2021,FB,0,268.3999939,2.660003662
1,4/7/2021,FB,313.0899963,0,0
1,4/8/2021,FB,0,313.019989,-0.070007324
1,4/16/2021,FB,306.1799927,0,0
1,4/20/2021,FB,0,302.6499939,-3.529998779
1,4/22/2021,FB,296.519989,0,0
1,4/23/2021,FB,0,301.1300049,4.610015869
1,4/26/2021,FB,303.0400085,0,0
1,4/27/2021,FB,303.5700073,0,0
1,4/28/2021,FB,307.1000061,0,0
1,4/29/2021,FB,329.5100098,0,0
1,4/30/2021,FB,325.0799866,0,0
1,5/3/2021,FB,322.5799866,0,0
1,5/4/2021,FB,318.3599854,0,0
1,5/5/2021,FB,315.019989,0,0
1,5/6/2021,FB,320.019989,0,0
1,5/7/2021,FB,319.0799866,0,0
1,5/10/2021,FB,305.9700012,0,0
1,5/11/2021,FB,306.5299988,0,0
1,5/12/2021,FB,302.5499878,0,0
1,5/13/2021,FB,305.2600098,0,0
1,5/17/2021,FB,0,315.4599915,12.41998291
1,5/19/2021,FB,0,313.5899963,10.01998901
1,5/20/2021,FB,0,318.6099854,11.50997925
1,5/21/2021,FB,0,316.230011,-13.27999878
1,5/25/2021,FB,0,327.7900085,2.710021973
1,5/27/2021,FB,0,332.75,10.17001343
1,5/28/2021,FB,0,328.730011,10.37002563
1,6/1/2021,FB,0,329.1300049,14.11001587
1,6/2/2021,FB,329.1499939,0,0
1,6/3/2021,FB,0,326.0400085,6.020019531
1,6/4/2021,FB,330.3500061,0,0
1,6/7/2021,FB,0,336.5799866,17.5
1,6/9/2021,FB,330.25,0,0
1,6/10/2021,FB,332.4599915,0,0
1,6/11/2021,FB,0,331.2600098,25.29000854
1,6/14/2021,FB,0,336.769989,30.23999023
1,6/15/2021,FB,0,336.75,34.20001221
1,6/16/2021,FB,0,331.0799866,25.81997681
1,6/17/2021,FB,0,336.5100098,7.360015869
1,6/18/2021,FB,0,329.6600037,-0.690002441
1,6/21/2021,FB,332.2900085,0,0
1,6/22/2021,FB,0,339.0299988,8.779998779
1,6/23/2021,FB,0,340.5899963,8.130004883
1,6/24/2021,FB,0,343.1799927,10.88998413
1,6/29/2021,FB,351.8900146,0,0
1,6/30/2021,FB,0,347.7099915,-4.180023193
1,7/1/2021,FB,354.3900146,0,0
1,7/2/2021,FB,0,354.7000122,0.309997559
1,7/16/2021,FB,341.1600037,0,0
1,7/19/2021,FB,0,336.9500122,-4.209991455
1,8/13/2021,FB,363.1799927,0,0
1,8/16/2021,FB,0,366.5599976,3.380004883
1,10/18/2021,FB,335.3399963,0,0
1,10/19/2021,FB,0,339.9899902,4.649993896
1,11/8/2021,FB,338.6199951,0,0
1,11/9/2021,FB,0,335.3699951,-3.25
1,11/11/2021,FB,327.7399902,0,0
1,11/12/2021,FB,0,340.8900146,13.15002441
2,1/7/2020,FB,213.0599976,0,0
2,1/8/2020,FB,0,215.2200012,2.160003662
2,1/21/2020,FB,221.4400024,0,0
2,1/22/2020,FB,0,221.3200073,-0.119995117
2,1/31/2020,FB,201.9100037,0,0
2,2/3/2020,FB,204.1900024,0,0
2,2/4/2020,FB,209.8300018,0,0
2,2/5/2020,FB,210.1100006,0,0
2,2/6/2020,FB,0,210.8500061,8.940002441
2,2/7/2020,FB,0,212.3300018,8.13999939
2,2/10/2020,FB,0,213.0599976,3.229995728
2,2/11/2020,FB,0,207.1900024,-2.919998169
2,3/16/2020,FB,146.0099945,0,0
2,3/17/2020,FB,0,149.4199982,3.410003662
2,3/25/2020,FB,156.2100067,0,0
2,3/26/2020,FB,0,163.3399963,7.129989624
2,3/27/2020,FB,156.7899933,0,0
2,3/30/2020,FB,0,165.9499969,9.160003662
2,4/2/2020,FB,158.1900024,0,0
2,4/3/2020,FB,154.1799927,0,0
2,4/6/2020,FB,0,165.5500031,7.36000061
2,4/7/2020,FB,0,168.8300018,14.65000916
2,4/17/2020,FB,179.2400055,0,0
2,4/20/2020,FB,178.2400055,0,0
2,4/21/2020,FB,170.8000031,0,0
2,4/22/2020,FB,182.2799988,0,0
2,4/23/2020,FB,185.1300049,0,0
2,4/24/2020,FB,0,190.0700073,10.83000183
2,4/27/2020,FB,0,187.5,9.259994507
2,4/28/2020,FB,182.9100037,0,0
2,4/29/2020,FB,0,194.1900024,23.38999939
2,4/30/2020,FB,0,204.7100067,22.43000793
2,5/1/2020,FB,0,202.2700043,17.13999939
2,5/4/2020,FB,0,205.2599945,22.34999084
2,5/29/2020,FB,225.0899963,0,0
2,6/1/2020,FB,231.9100037,0,0
2,6/2/2020,FB,0,232.7200012,7.630004883
2,6/3/2020,FB,230.1600037,0,0
2,6/4/2020,FB,226.2899933,0,0
2,6/5/2020,FB,230.7700043,0,0
2,6/8/2020,FB,231.3999939,0,0
2,6/9/2020,FB,0,238.6699982,6.759994507
2,6/10/2020,FB,0,236.7299957,6.569992065
2,6/11/2020,FB,0,224.4299927,-1.86000061
2,6/12/2020,FB,0,228.5800018,-2.190002441
2,6/15/2020,FB,0,232.5,1.100006104
2,6/17/2020,FB,235.5299988,0,0
2,6/18/2020,FB,0,235.9400024,0.410003662
2,8/19/2020,FB,262.5899963,0,0
2,8/20/2020,FB,0,269.0100098,6.420013428
2,8/31/2020,FB,293.2000122,0,0
2,9/1/2020,FB,0,295.4400024,2.239990234
2,9/17/2020,FB,254.8200073,0,0
2,9/21/2020,FB,248.1499939,0,0
2,9/22/2020,FB,0,254.75,-0.070007324
2,9/23/2020,FB,0,249.0200043,0.870010376
2,10/20/2020,FB,267.5599976,0,0
2,10/23/2020,FB,0,284.7900085,17.23001099
2,12/17/2020,FB,274.480011,0,0
2,12/21/2020,FB,272.7900085,0,0
2,12/22/2020,FB,267.0899963,0,0
2,12/23/2020,FB,0,268.1099854,-6.370025635
2,12/24/2020,FB,267.3999939,0,0
2,12/28/2020,FB,277,0,0
2,12/29/2020,FB,276.7799988,0,0
2,12/30/2020,FB,271.8699951,0,0
2,12/31/2020,FB,273.1600037,0,0
2,1/4/2021,FB,268.9400024,0,0
2,1/5/2021,FB,270.9700012,0,0
2,1/6/2021,FB,0,263.3099976,-9.480010986
2,1/8/2021,FB,0,267.5700073,0.480010986
2,1/11/2021,FB,256.8399963,0,0
2,1/12/2021,FB,251.0899963,0,0
2,1/14/2021,FB,245.6399994,0,0
2,1/15/2021,FB,0,251.3600006,-16.03999329
2,1/20/2021,FB,0,267.480011,-9.519989014
2,1/21/2021,FB,0,272.8699951,-3.910003662
2,1/22/2021,FB,0,274.5,2.630004883
2,1/25/2021,FB,0,278.0100098,4.850006104
2,1/26/2021,FB,0,282.0499878,13.10998535
2,1/27/2021,FB,0,272.1400146,1.170013428
2,1/28/2021,FB,0,265,8.160003662
2,1/29/2021,FB,0,258.3299866,7.239990234
2,2/1/2021,FB,0,262.0100098,16.37001038
2,2/23/2021,FB,265.8599854,0,0
2,2/24/2021,FB,264.3099976,0,0
2,2/25/2021,FB,254.6900024,0,0
2,2/26/2021,FB,0,257.6199951,-8.239990234
2,3/1/2021,FB,0,264.9100037,0.600006104
2,3/2/2021,FB,0,259,4.309997559
2,3/8/2021,FB,255.3099976,0,0
2,3/9/2021,FB,0,265.7399902,10.42999268
2,3/18/2021,FB,278.6199951,0,0
2,3/19/2021,FB,290.1099854,0,0
2,3/22/2021,FB,293.5400085,0,0
2,3/23/2021,FB,290.6300049,0,0
2,4/1/2021,FB,0,298.6600037,20.04000854
2,4/6/2021,FB,0,306.2600098,16.15002441
2,4/7/2021,FB,0,313.0899963,19.54998779
2,4/8/2021,FB,0,313.019989,22.38998413
2,6/9/2021,FB,330.25,0,0
2,6/10/2021,FB,0,332.4599915,2.209991455
2,6/24/2021,FB,343.1799927,0,0
2,7/7/2021,FB,350.4899902,0,0
2,7/9/2021,FB,350.4200134,0,0
2,7/14/2021,FB,347.6300049,0,0
2,7/15/2021,FB,344.4599915,0,0
2,7/16/2021,FB,341.1600037,0,0
2,7/22/2021,FB,351.1900024,0,0
2,7/23/2021,FB,0,369.7900085,26.61001587
2,7/26/2021,FB,0,372.4599915,21.97000122
2,7/27/2021,FB,0,367.8099976,17.38998413
2,7/28/2021,FB,0,373.2799988,25.6499939
2,7/29/2021,FB,0,358.3200073,13.86001587
2,7/30/2021,FB,0,356.2999878,15.13998413
2,8/2/2021,FB,0,351.9500122,0.760009766
2,8/18/2021,FB,355.4500122,0,0
2,8/19/2021,FB,0,355.1199951,-0.33001709
2,8/20/2021,FB,359.3699951,0,0
2,8/23/2021,FB,363.3500061,0,0
2,8/24/2021,FB,365.5100098,0,0
2,8/25/2021,FB,0,368.3900146,9.020019531
2,8/26/2021,FB,0,364.3800049,1.029998779
2,8/27/2021,FB,372.6300049,0,0
2,8/30/2021,FB,380.6600037,0,0
2,8/31/2021,FB,379.3800049,0,0
2,9/1/2021,FB,382.0499878,0,0
2,9/2/2021,FB,375.2799988,0,0
2,9/7/2021,FB,0,382.1799927,16.66998291
2,9/9/2021,FB,0,378,5.369995117
2,9/10/2021,FB,0,378.6900024,-1.970001221
2,9/14/2021,FB,0,376.5299988,-2.850006104
2,9/17/2021,FB,364.7200012,0,0
2,9/21/2021,FB,357.480011,0,0
2,9/22/2021,FB,343.2099915,0,0
2,9/23/2021,FB,345.9599915,0,0
2,9/24/2021,FB,0,352.9599915,-29.08999634
2,9/27/2021,FB,0,353.5799866,-21.70001221
2,9/28/2021,FB,0,340.6499939,-24.07000732
2,9/29/2021,FB,0,339.6099854,-17.87002563
2,9/30/2021,FB,0,339.3900146,-3.819976807
2,10/1/2021,FB,343.0100098,0,0
2,10/4/2021,FB,326.230011,0,0
2,10/5/2021,FB,332.9599915,0,0
2,10/6/2021,FB,0,333.6400146,-12.31997681
2,10/7/2021,FB,329.2200012,0,0
2,10/8/2021,FB,0,330.0499878,-12.96002197
2,10/11/2021,FB,0,325.4500122,-0.779998779
2,10/12/2021,FB,323.769989,0,0
2,10/13/2021,FB,324.5400085,0,0
2,10/14/2021,FB,328.5299988,0,0
2,10/15/2021,FB,324.7600098,0,0
2,10/18/2021,FB,335.3399963,0,0
2,10/19/2021,FB,0,339.9899902,7.029998779
2,10/20/2021,FB,0,340.7799988,11.55999756
2,10/21/2021,FB,0,341.8800049,18.11001587
2,10/22/2021,FB,0,324.6099854,0.069976807
2,10/25/2021,FB,0,328.6900024,0.160003662
2,10/26/2021,FB,0,315.8099976,-8.950012207
2,10/27/2021,FB,312.2200012,0,0
2,10/28/2021,FB,0,316.9200134,-18.41998291
2,10/29/2021,FB,0,323.5700073,11.3500061
2,11/22/2021,FB,341.0100098,0,0
2,11/23/2021,FB,337.25,0,0
2,11/24/2021,FB,0,341.0599976,0.049987793
2,11/26/2021,FB,0,333.1199951,-4.130004883
1,1/10/2020,AMZN,1883.160034,0,0
1,1/13/2020,AMZN,1891.300049,0,0
1,1/14/2020,AMZN,0,1869.439941,-13.72009277
1,1/16/2020,AMZN,0,1877.939941,-13.36010742
1,1/17/2020,AMZN,1864.719971,0,0
1,1/21/2020,AMZN,1892,0,0
1,1/22/2020,AMZN,0,1887.459961,22.73999023
1,1/23/2020,AMZN,1884.579956,0,0
1,1/24/2020,AMZN,0,1861.640015,-30.35998535
1,1/27/2020,AMZN,0,1828.339966,-56.23999023
1,1/30/2020,AMZN,1870.680054,0,0
1,1/31/2020,AMZN,0,2008.719971,138.039917
1,2/5/2020,AMZN,2039.869995,0,0
1,2/6/2020,AMZN,0,2050.22998,10.35998535
1,2/12/2020,AMZN,2160,0,0
1,2/13/2020,AMZN,0,2149.870117,-10.12988281
1,2/20/2020,AMZN,2153.100098,0,0
1,2/21/2020,AMZN,0,2095.969971,-57.13012695
1,3/3/2020,AMZN,1908.98999,0,0
1,3/4/2020,AMZN,0,1975.829956,66.83996582
1,3/16/2020,AMZN,1689.150024,0,0
1,3/19/2020,AMZN,0,1880.930054,191.7800293
1,3/24/2020,AMZN,1940.099976,0,0
1,3/25/2020,AMZN,0,1885.839966,-54.26000977
1,3/30/2020,AMZN,1963.949951,0,0
1,3/31/2020,AMZN,0,1949.719971,-14.22998047
1,4/1/2020,AMZN,1907.699951,0,0
1,4/2/2020,AMZN,1918.829956,0,0
1,4/8/2020,AMZN,0,2043,135.3000488
1,4/9/2020,AMZN,0,2042.76001,123.9300537
1,4/17/2020,AMZN,2375,0,0
1,4/21/2020,AMZN,0,2328.120117,-46.87988281
1,4/28/2020,AMZN,2314.080078,0,0
1,5/1/2020,AMZN,2286.040039,0,0
1,5/4/2020,AMZN,0,2315.98999,1.909912109
1,5/5/2020,AMZN,2317.800049,0,0
1,5/7/2020,AMZN,2367.610107,0,0
1,5/11/2020,AMZN,2409,0,0
1,5/13/2020,AMZN,0,2367.919922,81.87988281
1,5/18/2020,AMZN,2426.26001,0,0
1,5/20/2020,AMZN,0,2497.939941,180.1398926
1,5/22/2020,AMZN,2436.879883,0,0
1,5/26/2020,AMZN,0,2421.860107,54.25
1,5/27/2020,AMZN,0,2410.389893,1.389892578
1,5/28/2020,AMZN,2401.100098,0,0
1,5/29/2020,AMZN,0,2442.370117,16.11010742
1,6/1/2020,AMZN,0,2471.040039,34.16015625
1,6/2/2020,AMZN,0,2472.409912,71.30981445
1,6/22/2020,AMZN,2713.820068,0,0
1,6/23/2020,AMZN,2764.409912,0,0
1,6/29/2020,AMZN,2680.379883,0,0
1,7/2/2020,AMZN,0,2890.300049,176.4799805
1,7/7/2020,AMZN,3000.120117,0,0
1,7/9/2020,AMZN,3182.629883,0,0
1,7/13/2020,AMZN,3104,0,0
1,7/14/2020,AMZN,3084,0,0
1,7/15/2020,AMZN,3008.870117,0,0
1,7/16/2020,AMZN,0,2999.899902,235.4899902
1,7/17/2020,AMZN,2961.969971,0,0
1,7/20/2020,AMZN,0,3196.840088,516.4602051
1,7/22/2020,AMZN,0,3099.909912,99.78979492
1,7/23/2020,AMZN,0,2986.550049,-196.079834
1,7/24/2020,AMZN,0,3008.909912,-95.09008789
1,7/27/2020,AMZN,3055.209961,0,0
1,7/28/2020,AMZN,3000.330078,0,0
1,7/29/2020,AMZN,0,3033.530029,-50.4699707
1,7/30/2020,AMZN,3051.879883,0,0
1,7/31/2020,AMZN,0,3164.679932,155.8098145
1,8/3/2020,AMZN,0,3111.889893,149.9199219
1,8/4/2020,AMZN,0,3138.830078,83.62011719
1,8/5/2020,AMZN,0,3205.030029,204.6999512
1,8/6/2020,AMZN,3225,0,0
1,8/7/2020,AMZN,0,3167.459961,115.5800781
1,8/11/2020,AMZN,0,3080.669922,-144.3300781
1,8/19/2020,AMZN,3260.47998,0,0
1,8/20/2020,AMZN,0,3297.370117,36.89013672
1,8/21/2020,AMZN,3284.719971,0,0
1,8/24/2020,AMZN,0,3307.459961,22.73999023
1,8/25/2020,AMZN,3346.48999,0,0
1,8/26/2020,AMZN,0,3441.850098,95.36010742
1,8/31/2020,AMZN,3450.959961,0,0
1,9/1/2020,AMZN,0,3499.120117,48.16015625
1,9/11/2020,AMZN,3116.219971,0,0
1,9/14/2020,AMZN,0,3102.969971,-13.25
1,9/21/2020,AMZN,2960.469971,0,0
1,9/22/2020,AMZN,0,3128.98999,168.5200195
1,9/23/2020,AMZN,2999.860107,0,0
1,9/24/2020,AMZN,0,3019.790039,19.92993164
1,9/25/2020,AMZN,3095.129883,0,0
1,9/30/2020,AMZN,0,3148.72998,53.60009766
1,10/1/2020,AMZN,3221.26001,0,0
1,10/2/2020,AMZN,3125,0,0
1,10/5/2020,AMZN,3199.199951,0,0
1,10/6/2020,AMZN,3099.959961,0,0
1,10/7/2020,AMZN,3195.689941,0,0
1,10/8/2020,AMZN,3190.550049,0,0
1,10/9/2020,AMZN,3286.649902,0,0
1,10/12/2020,AMZN,0,3442.929932,221.6699219
1,10/13/2020,AMZN,3443.629883,0,0
1,10/14/2020,AMZN,3363.709961,0,0
1,10/15/2020,AMZN,3338.649902,0,0
1,10/16/2020,AMZN,3272.709961,0,0
1,10/19/2020,AMZN,0,3207.209961,82.20996094
1,10/20/2020,AMZN,3217.01001,0,0
1,10/21/2020,AMZN,0,3184.939941,-14.26000977
1,10/22/2020,AMZN,3176.399902,0,0
1,10/26/2020,AMZN,3207.040039,0,0
1,10/27/2020,AMZN,3286.330078,0,0
1,10/28/2020,AMZN,3162.780029,0,0
1,10/29/2020,AMZN,3211.01001,0,0
1,10/30/2020,AMZN,3036.149902,0,0
1,11/2/2020,AMZN,0,3004.47998,-95.47998047
1,11/4/2020,AMZN,3241.159912,0,0
1,11/5/2020,AMZN,3322,0,0
1,11/10/2020,AMZN,3035.02002,0,0
1,11/11/2020,AMZN,0,3137.389893,-58.30004883
1,11/12/2020,AMZN,0,3110.280029,-80.27001953
1,11/13/2020,AMZN,0,3128.810059,-157.8398438
1,11/16/2020,AMZN,0,3131.060059,-312.5698242
1,11/18/2020,AMZN,0,3105.459961,-258.25
1,11/19/2020,AMZN,0,3117.02002,-221.6298828
1,11/20/2020,AMZN,0,3099.399902,-173.3100586
1,11/24/2020,AMZN,0,3118.060059,-98.94995117
1,11/25/2020,AMZN,0,3185.070068,8.670166016
1,11/27/2020,AMZN,0,3195.340088,-11.69995117
1,12/1/2020,AMZN,0,3220.080078,-66.25
1,12/2/2020,AMZN,0,3203.530029,40.75
1,12/3/2020,AMZN,0,3186.72998,-24.2800293
1,12/4/2020,AMZN,0,3162.580078,126.4301758
1,12/7/2020,AMZN,0,3158,-83.15991211
1,12/8/2020,AMZN,0,3177.290039,-144.7099609
1,12/9/2020,AMZN,0,3104.199951,69.17993164
1,12/22/2020,AMZN,3206.52002,0,0
1,12/23/2020,AMZN,0,3185.27002,-21.25
1,1/14/2021,AMZN,3127.469971,0,0
1,1/19/2021,AMZN,3120.76001,0,0
1,1/20/2021,AMZN,3263.379883,0,0
1,1/21/2021,AMZN,3306.98999,0,0
1,1/22/2021,AMZN,0,3292.22998,164.7600098
1,1/25/2021,AMZN,3294,0,0
1,1/26/2021,AMZN,0,3326.129883,205.369873
1,1/27/2021,AMZN,0,3232.580078,-30.79980469
1,1/28/2021,AMZN,3237.620117,0,0
1,1/29/2021,AMZN,0,3206.199951,-100.7900391
1,2/1/2021,AMZN,0,3342.879883,48.87988281
1,2/2/2021,AMZN,3380,0,0
1,2/3/2021,AMZN,0,3312.530029,74.90991211
1,2/4/2021,AMZN,3331,0,0
1,2/5/2021,AMZN,0,3352.149902,-27.85009766
1,2/8/2021,AMZN,3322.939941,0,0
1,2/9/2021,AMZN,3305,0,0
1,2/10/2021,AMZN,3286.580078,0,0
1,2/12/2021,AMZN,3277.709961,0,0
1,2/16/2021,AMZN,3268.949951,0,0
1,2/17/2021,AMZN,3308.639893,0,0
1,2/19/2021,AMZN,3249.899902,0,0
1,2/22/2021,AMZN,3180.73999,0,0
1,2/23/2021,AMZN,0,3194.5,-136.5
1,2/24/2021,AMZN,3159.530029,0,0
1,2/25/2021,AMZN,3057.159912,0,0
1,2/26/2021,AMZN,3092.929932,0,0
1,3/2/2021,AMZN,0,3094.530029,-228.4099121
1,3/3/2021,AMZN,3005,0,0
1,3/4/2021,AMZN,2977.570068,0,0
1,3/5/2021,AMZN,3000.459961,0,0
1,3/8/2021,AMZN,2951.949951,0,0
1,3/9/2021,AMZN,0,3062.850098,-242.1499023
1,3/10/2021,AMZN,3057.639893,0,0
1,3/11/2021,AMZN,3113.590088,0,0
1,3/12/2021,AMZN,3089.48999,0,0
1,3/15/2021,AMZN,3081.679932,0,0
1,3/16/2021,AMZN,3091.860107,0,0
1,3/17/2021,AMZN,3135.72998,0,0
1,3/18/2021,AMZN,3027.98999,0,0
1,3/19/2021,AMZN,3074.959961,0,0
1,3/22/2021,AMZN,3110.870117,0,0
1,3/23/2021,AMZN,0,3137.5,-149.0800781
1,3/25/2021,AMZN,3046.26001,0,0
1,3/26/2021,AMZN,3052.030029,0,0
1,3/29/2021,AMZN,3075.72998,0,0
1,3/30/2021,AMZN,3055.290039,0,0
1,3/31/2021,AMZN,3094.080078,0,0
1,4/1/2021,AMZN,3161,0,0
1,4/5/2021,AMZN,3226.72998,0,0
1,4/6/2021,AMZN,0,3223.820068,-53.88989258
1,4/7/2021,AMZN,0,3279.389893,10.43994141
